schemaVersion,recordType,productName,productWebsite,startupName,startupWebsite,matchStatus,confidenceScore,matchMethod,matchReason,startupSourceUrl,mappedAt
1.0,ENTITY_MAPPING,Codecademy,https://codecademy.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:49.403061+00:00
1.0,ENTITY_MAPPING,Codemod,https://codemod.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:49.513538+00:00
1.0,ENTITY_MAPPING,Comet ML,https://comet.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:49.625893+00:00
1.0,ENTITY_MAPPING,Constructor,https://constructor.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:49.736894+00:00
1.0,ENTITY_MAPPING,ContractPodAi,https://contractpodai.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:49.843895+00:00
1.0,ENTITY_MAPPING,ContractSafe,https://contractsafe.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:49.951685+00:00
1.0,ENTITY_MAPPING,Convai,https://convai.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.062894+00:00
1.0,ENTITY_MAPPING,Copper,https://copper.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.171710+00:00
1.0,ENTITY_MAPPING,Copysmith,https://copysmith.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.282999+00:00
1.0,ENTITY_MAPPING,Cosine,https://cosine.sh,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.390449+00:00
1.0,ENTITY_MAPPING,Coupa,https://coupa.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.500980+00:00
1.0,ENTITY_MAPPING,CSM AI,https://csm.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.611152+00:00
1.0,ENTITY_MAPPING,Darktrace,https://darktrace.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.721272+00:00
1.0,ENTITY_MAPPING,Diffbot,https://diffbot.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:50.829909+00:00
1.0,ENTITY_MAPPING,Docsumo,https://docsumo.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:50.938185+00:00
1.0,ENTITY_MAPPING,Document360,https://document360.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:51.048590+00:00
1.0,ENTITY_MAPPING,Dust,https://dust.tt,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:51.157718+00:00
1.0,ENTITY_MAPPING,DVC,https://dvc.org,Able,https://ablejobs.co/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/able,2026-09-06T04:44:51.268515+00:00
1.0,ENTITY_MAPPING,edX,https://edx.org,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:51.379284+00:00
1.0,ENTITY_MAPPING,Evidently AI,https://evidentlyai.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:51.491114+00:00
1.0,ENTITY_MAPPING,Evisort,https://evisort.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:51.606288+00:00
1.0,ENTITY_MAPPING,Factory AI,https://factory.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:51.724630+00:00
1.0,ENTITY_MAPPING,Fal.ai,https://fal.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:51.833330+00:00
1.0,ENTITY_MAPPING,Fantastical,https://flexibits.com/fantastical,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:51.939812+00:00
1.0,ENTITY_MAPPING,Fish Audio,https://fish.audio,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:52.048363+00:00
1.0,ENTITY_MAPPING,Flatiron Health,https://flatiron.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:52.155895+00:00
1.0,ENTITY_MAPPING,Folk,https://folk.app,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:52.266969+00:00
1.0,ENTITY_MAPPING,Freshsales,https://freshworks.com/crm,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:52.377148+00:00
1.0,ENTITY_MAPPING,Front,https://front.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:52.486996+00:00
1.0,ENTITY_MAPPING,Gem,https://gem.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:52.595104+00:00
1.0,ENTITY_MAPPING,Ghost,https://ghost.org,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:52.699771+00:00
1.0,ENTITY_MAPPING,Giskard,https://giskard.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:52.807352+00:00
1.0,ENTITY_MAPPING,Gladia,https://gladia.io,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:52.916468+00:00
1.0,ENTITY_MAPPING,Guru,https://getguru.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:53.025742+00:00
1.0,ENTITY_MAPPING,Hedra,https://hedra.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:53.132848+00:00
1.0,ENTITY_MAPPING,Helicone,https://helicone.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:53.243408+00:00
1.0,ENTITY_MAPPING,Humanloop,https://humanloop.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:53.351480+00:00
1.0,ENTITY_MAPPING,HyperScience,https://hyperscience.com,Automat,https://www.getlassoai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/automat,2026-09-06T04:44:53.461944+00:00
1.0,ENTITY_MAPPING,HyperWrite,https://hyperwriteai.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:53.570313+00:00
1.0,ENTITY_MAPPING,Iconosquare,https://iconosquare.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:53.677509+00:00
1.0,ENTITY_MAPPING,Inngest,https://inngest.com,Able,https://ablejobs.co/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/able,2026-09-06T04:44:53.784406+00:00
1.0,ENTITY_MAPPING,Insider,https://useinsider.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:53.895050+00:00
1.0,ENTITY_MAPPING,Instabase,https://instabase.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.004901+00:00
1.0,ENTITY_MAPPING,Iterable,https://iterable.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.112954+00:00
1.0,ENTITY_MAPPING,Jammable,https://jammable.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.253967+00:00
1.0,ENTITY_MAPPING,Jiminny,https://jiminny.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.376859+00:00
1.0,ENTITY_MAPPING,Jina AI,https://jina.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.496701+00:00
1.0,ENTITY_MAPPING,Kaiber,https://kaiber.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.613353+00:00
1.0,ENTITY_MAPPING,Kinaxis,https://kinaxis.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.733380+00:00
1.0,ENTITY_MAPPING,Kits AI,https://kits.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:54.848613+00:00
1.0,ENTITY_MAPPING,Kixie,https://kixie.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:54.967367+00:00
1.0,ENTITY_MAPPING,Klap,https://klap.app,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:55.080797+00:00
1.0,ENTITY_MAPPING,Klevu,https://klevu.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:55.191914+00:00
1.0,ENTITY_MAPPING,Lakera,https://lakera.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:55.306460+00:00
1.0,ENTITY_MAPPING,LanceDB,https://lancedb.com,Arc,http://arccameras.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/arc,2026-09-06T04:44:55.420451+00:00
1.0,ENTITY_MAPPING,Langfuse,https://langfuse.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:55.533828+00:00
1.0,ENTITY_MAPPING,LangSmith,https://smith.langchain.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:55.647900+00:00
1.0,ENTITY_MAPPING,Latitude,https://latitude.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:55.760217+00:00
1.0,ENTITY_MAPPING,Latte Social,https://latte.social,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:55.870551+00:00
1.0,ENTITY_MAPPING,Lever,https://lever.co,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:55.983404+00:00
1.0,ENTITY_MAPPING,Lexica,https://lexica.art,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:56.096859+00:00
1.0,ENTITY_MAPPING,LiteLLM,https://litellm.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:56.206007+00:00
1.0,ENTITY_MAPPING,Litera,https://litera.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:56.351224+00:00
1.0,ENTITY_MAPPING,Loomly,https://loomly.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:56.473974+00:00
1.0,ENTITY_MAPPING,Lummi,https://lummi.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:56.592370+00:00
1.0,ENTITY_MAPPING,Lyra Health,https://lyrahealth.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:56.743278+00:00
1.0,ENTITY_MAPPING,Madgicx,https://madgicx.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:56.883330+00:00
1.0,ENTITY_MAPPING,Marqo,https://marqo.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:57.026720+00:00
1.0,ENTITY_MAPPING,Mastra,https://mastra.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:57.166057+00:00
1.0,ENTITY_MAPPING,Matterport,https://matterport.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:57.313637+00:00
1.0,ENTITY_MAPPING,Mavenoid,https://mavenoid.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:57.471764+00:00
1.0,ENTITY_MAPPING,Mem0,https://mem0.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:57.629577+00:00
1.0,ENTITY_MAPPING,Mercury,https://mercury.com,,,UNRESOLVED,0,unresolved,No candidate startup found from available evidence,,2026-09-06T04:44:57.785803+00:00
1.0,ENTITY_MAPPING,Metaflow,https://metaflow.org,,,UNRESOLVED,0,unresolved,No candidate startup found from available evidence,,2026-09-06T04:44:57.946377+00:00
1.0,ENTITY_MAPPING,Milvus,https://milvus.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:58.103698+00:00
1.0,ENTITY_MAPPING,Moises,https://moises.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:58.264913+00:00
1.0,ENTITY_MAPPING,Monarch Money,https://monarchmoney.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:58.423105+00:00
1.0,ENTITY_MAPPING,Morph Studio,https://morph.studio,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:58.585847+00:00
1.0,ENTITY_MAPPING,MultiOn,https://multion.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:58.757271+00:00
1.0,ENTITY_MAPPING,Musicfy,https://musicfy.lol,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:58.905329+00:00
1.0,ENTITY_MAPPING,Mutiny,https://mutinyhq.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:59.042203+00:00
1.0,ENTITY_MAPPING,Nabla,https://nabla.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:59.172087+00:00
1.0,ENTITY_MAPPING,Nanonets,https://nanonets.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:59.301751+00:00
1.0,ENTITY_MAPPING,Nightfall AI,https://nightfall.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:59.425940+00:00
1.0,ENTITY_MAPPING,Nous Research,https://nousresearch.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:59.548107+00:00
1.0,ENTITY_MAPPING,Octane AI,https://octaneai.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:59.668125+00:00
1.0,ENTITY_MAPPING,Oliv AI,https://oliv.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:44:59.786232+00:00
1.0,ENTITY_MAPPING,Pallyy,https://pallyy.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:44:59.902268+00:00
1.0,ENTITY_MAPPING,Paradox,https://paradox.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:00.014312+00:00
1.0,ENTITY_MAPPING,Paragraph AI,https://paragraphai.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:00.125786+00:00
1.0,ENTITY_MAPPING,PathAI,https://pathai.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:00.236790+00:00
1.0,ENTITY_MAPPING,Patronus AI,https://patronus.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:00.351217+00:00
1.0,ENTITY_MAPPING,PearAI,https://trypear.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:00.466741+00:00
1.0,ENTITY_MAPPING,Phenom,https://phenom.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:00.581422+00:00
1.0,ENTITY_MAPPING,Pimsleur,https://pimsleur.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:00.695597+00:00
1.0,ENTITY_MAPPING,PixAI,https://pixai.art,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:00.808184+00:00
1.0,ENTITY_MAPPING,Plandex,https://plandex.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:00.919110+00:00
1.0,ENTITY_MAPPING,Podcastle,https://podcastle.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.028494+00:00
1.0,ENTITY_MAPPING,Poolside,https://poolside.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.135063+00:00
1.0,ENTITY_MAPPING,Portkey,https://portkey.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.243432+00:00
1.0,ENTITY_MAPPING,Pory,https://pory.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.354352+00:00
1.0,ENTITY_MAPPING,Prefect,https://prefect.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.463109+00:00
1.0,ENTITY_MAPPING,Preply,https://preply.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.571162+00:00
1.0,ENTITY_MAPPING,PromptLayer,https://promptlayer.com,,,UNRESOLVED,0,unresolved,No candidate startup found from available evidence,,2026-09-06T04:45:01.680257+00:00
1.0,ENTITY_MAPPING,Publer,https://publer.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:01.790169+00:00
1.0,ENTITY_MAPPING,Qdrant,https://qdrant.tech,Arc,http://arccameras.com,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/arc,2026-09-06T04:45:01.901210+00:00
1.0,ENTITY_MAPPING,Quantified AI,https://quantified.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:02.011261+00:00
1.0,ENTITY_MAPPING,Quantilope,https://quantilope.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:02.122396+00:00
1.0,ENTITY_MAPPING,Ray,https://ray.io,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:02.231106+00:00
1.0,ENTITY_MAPPING,Recraft,https://recraft.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:02.345690+00:00
1.0,ENTITY_MAPPING,Reducto,https://reducto.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:02.460254+00:00
1.0,ENTITY_MAPPING,Refact.ai,https://refact.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:02.573028+00:00
1.0,ENTITY_MAPPING,Reka AI,https://reka.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:02.686656+00:00
1.0,ENTITY_MAPPING,Relay,https://relay.app,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:02.798421+00:00
1.0,ENTITY_MAPPING,Relevance AI,https://relevanceai.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:02.912351+00:00
1.0,ENTITY_MAPPING,Remesh,https://remesh.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:03.023618+00:00
1.0,ENTITY_MAPPING,Respeecher,https://respeecher.com,,,UNRESOLVED,0,unresolved,No candidate startup found from available evidence,,2026-09-06T04:45:03.133184+00:00
1.0,ENTITY_MAPPING,Revenue.io,https://revenue.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:03.244633+00:00
1.0,ENTITY_MAPPING,Riffusion,https://riffusion.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:03.355069+00:00
1.0,ENTITY_MAPPING,Rodin,https://hyper3d.ai,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:03.469999+00:00
1.0,ENTITY_MAPPING,RoomGPT,https://roomgpt.io,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:03.583478+00:00
1.0,ENTITY_MAPPING,Rossum,https://rossum.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:03.690964+00:00
1.0,ENTITY_MAPPING,Salesflare,https://salesflare.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:03.802515+00:00
1.0,ENTITY_MAPPING,Sapling,https://sapling.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:03.915221+00:00
1.0,ENTITY_MAPPING,SeekOut,https://seekout.io,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.026492+00:00
1.0,ENTITY_MAPPING,Shortly AI,https://shortlyai.com,&AI,https://www.tryandai.com/,MATCHED,80,description_company,Startup name explicitly mentioned in product description,https://www.ycombinator.com/companies/ai-2,2026-09-06T04:45:04.137387+00:00
1.0,ENTITY_MAPPING,Slab,https://slab.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.250634+00:00
1.0,ENTITY_MAPPING,Sloyd,https://sloyd.ai,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.366267+00:00
1.0,ENTITY_MAPPING,SmartRecruiters,https://smartrecruiters.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.476378+00:00
1.0,ENTITY_MAPPING,Speechmatics,https://speechmatics.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.582547+00:00
1.0,ENTITY_MAPPING,Spike,https://spikenow.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.692338+00:00
1.0,ENTITY_MAPPING,Splice,https://splice.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.802659+00:00
1.0,ENTITY_MAPPING,Spring Health,https://springhealth.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:04.914495+00:00
1.0,ENTITY_MAPPING,Stable Audio,https://stableaudio.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:05.027783+00:00
1.0,ENTITY_MAPPING,Stablecog,https://stablecog.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:05.134254+00:00
1.0,ENTITY_MAPPING,Streak,https://streak.com,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:05.246612+00:00
1.0,ENTITY_MAPPING,Submagic,https://submagic.co,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:05.356833+00:00
1.0,ENTITY_MAPPING,Sweep AI,https://sweep.dev,,,UNRESOLVED,80,ambiguous,Multiple startups have similar evidence; mapping intentionally left unresolved,,2026-09-06T04:45:05.468417+00:00
